molecule_chembl_id,canonical_smiles,standard_value,pIC50
CHEMBL3754672,c1ccc2oc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCCCC4)Cc3cc4ccccc4o3)cc2c1,200,-2.301029996
CHEMBL3754005,COc1cccc2cc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCCCC4)Cc3cc4cccc(OC)c4o3)oc12,199,-2.298853076
CHEMBL3752685,Cl.Cl.c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,0.81,0.091514981
CHEMBL3751866,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,76.9,-1.88592634
CHEMBL3754291,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCC2)c1cc2ccccc2o1,48.6,-1.686636269
CHEMBL3752119,COc1cccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12,32.3,-1.509202522
CHEMBL3753850,COc1cccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12,24.4,-1.387389826
CHEMBL3753706,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCCC2)c1cc2ccccc2o1,308,-2.488550717
CHEMBL3764211,Cc1cc(=O)oc2cc(CNCCC3CCN(Cc4ccccc4)CC3)ccc12,67,-1.826074803
CHEMBL3781564,C[N+](C)(C)CCOC(=O)c1ccc(Oc2nc(Oc3ccc(C(=O)OCC[N+](C)(C)C)cc3)nc(Oc3ccc(C(=O)OCC[N+](C)(C)C)cc3)n2)cc1,300,-2.477121255
CHEMBL3786651,COc1cccc2c1CC[C@H](NC(=O)N(C)C)C2,19.9,-1.298853076
CHEMBL3786516,COc1ccc2c(c1)CCC(NC(=O)N(C)C)C2,16.38,-1.214313897
CHEMBL3787502,COc1ccc2c(c1)C[C@@H](NC(=O)N(C)C)CC2,22.41,-1.350441857
CHEMBL3785269,COc1cccc2c1CCC(NS(=O)(=O)N(C)C)C2,12.06,-1.081347308
CHEMBL3787223,COc1ccc2c(c1)CCC(NS(=O)(=O)N(C)C)C2,16.97,-1.229681842
CHEMBL3786448,COc1ccc2c(c1)CC(NS(=O)(=O)N(C)C)CC2,15.82,-1.199206479
CHEMBL3786937,CN(C)C(=O)N[C@H]1CCc2c(O)cccc2C1,132.03,-2.120672623
CHEMBL3785391,CN(C)C(=O)NC1CCc2cc(O)ccc2C1,7.16,-0.854913022
CHEMBL3785207,CN(C)C(=O)N[C@H]1CCc2ccc(O)cc2C1,103.3,-2.014100322
CHEMBL3786873,CN(C)S(=O)(=O)NC1CCc2c(O)cccc2C1,30.85,-1.489255168
CHEMBL3786442,CN(C)S(=O)(=O)N[C@H]1CCc2cc(O)ccc2C1,27.87,-1.445136969
CHEMBL3786719,CN(C)S(=O)(=O)NC1CCc2ccc(O)cc2C1,36.97,-1.567849451
CHEMBL355160,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CC3CCCCC3)CC1)C2,9,-0.954242509
CHEMBL168938,COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3ccccc3)CC1)C2,58,-1.763427994
CHEMBL3818084,COc1ccc2c(c1)C/C(=C\C1CCN(Cc3ccccc3)CC1)C2=O,43,-1.633468456
CHEMBL3819083,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,234,-2.369215857
CHEMBL3824248,O=C(CCc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,273,-2.436162647
CHEMBL3828259,Cc1cc(=O)oc2cc(OCCCN(C)Cc3cccc(OC(=O)NCCCCCc4ccccc4)c3)ccc12,80.5,-1.90579588
CHEMBL3827734,CN(CCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,89.9,-1.953759692
CHEMBL3828631,CN(CCCOc1ccc2cc(-c3ccccc3)c(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,125,-2.096910013
CHEMBL3827589,COc1ccc(-c2cc3ccc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)cc3oc2=O)cc1,312,-2.494154594
CHEMBL3827058,COc1ccc(-c2cc3cc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)ccc3oc2=O)cc1,179,-2.252853031
CHEMBL440526,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,37.4,-1.572871602
CHEMBL3827288,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,21.6,-1.334453751
CHEMBL3827432,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCc2ccccc2)c1,109,-2.037426498
CHEMBL3828293,CN(CCCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,88.1,-1.944975908
CHEMBL3828693,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3ccc(=O)oc3c2)c1,11.3,-1.053078443
CHEMBL3827610,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,18.3,-1.26245109
CHEMBL3827044,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(c2)Oc2ncccc2C3)c1,6.92,-0.840106094
CHEMBL3828054,O=C(NCCCCCc1ccccc1)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,255,-2.40654018
CHEMBL3828696,CCCCCCCNC(=O)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,214,-2.330413773
CHEMBL3910142,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,29,-1.462397998
CHEMBL1459580,O=C(COc1ccc(Cl)cc1Cl)Nc1ccc(CN2CCCCC2)cc1,30,-1.477121255
CHEMBL353468,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3C)CC1)C2,243,-2.385606274
CHEMBL170946,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)c3)CC1)C2,88,-1.944482672
CHEMBL354848,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(C)cc3)CC1)C2,127,-2.103803721
CHEMBL3943450,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3F)CC1)C2,32,-1.505149978
CHEMBL3927363,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2,54,-1.73239376
CHEMBL3985059,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(F)cc3)CC1)C2,41,-1.612783857
CHEMBL3933395,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3Cl)CC1)C2,97,-1.986771734
CHEMBL3960861,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)c3)CC1)C2,114,-2.056904851
CHEMBL3910513,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccn3)CC1)C2,147,-2.167317335
CHEMBL3891369,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ncccc3C)CC1)C2,113,-2.053078443
CHEMBL3919441,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)n3)CC1)C2,73,-1.86332286
CHEMBL3928343,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)n3)CC1)C2,195,-2.290034611
CHEMBL3884988,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,43.6,-1.639486489
CHEMBL3884618,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,9.7,-0.986771734
CHEMBL3884858,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,18.2,-1.260071388
CHEMBL3885186,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,12.9,-1.11058971
CHEMBL3884690,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,6.2,-0.792391689
CHEMBL3883432,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,1.3,-0.113943352
CHEMBL3922423,O=C1c2ccccc2S(=O)(=O)N1CCCCCNCc1ccccc1,33,-1.51851394
CHEMBL3304357,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,4.4,-0.643452676
CHEMBL3304306,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,3.6,-0.556302501
CHEMBL4113560,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@H](C1)C2,2.4,-0.380211242
CHEMBL3303094,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,7.6,-0.880813592
CHEMBL3304241,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,17.4,-1.240549248
CHEMBL3304178,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNC(=O)c5cc(O)c6c(c5)C(=O)c5cccc(O)c5C6=O)cc4)c3C(C1)C2,18.2,-1.260071388
CHEMBL4112162,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2,13.6,-1.133538908
CHEMBL3892148,COc1ccc2nc(NCCc3cc[n+](Cc4ccccc4)cc3)sc2c1,186,-2.269512944
CHEMBL3937964,COc1ccc2nc(NCCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2c1,223,-2.348304863
CHEMBL3910025,COc1ccc2nc(NCCc3cc[n+](Cc4c(F)cccc4F)cc3)sc2c1,203,-2.307496038
CHEMBL3952144,Fc1ccc(C[n+]2ccc(CCNc3nc4ccc(F)cc4s3)cc2)cc1,269,-2.42975228
CHEMBL3900968,O=[N+]([O-])c1ccc2nc(NCCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2c1,96,-1.982271233
CHEMBL3895528,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CC(C)CC3,178,-2.250420002
CHEMBL3891315,CC1=C(C(=O)OCCN(C)C)C(c2ccccc2)c2c(nc3c(c2N)CC(F)(F)CC3)N1,136,-2.133538908
CHEMBL3986650,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3,45,-1.653212514
CHEMBL4089082,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN[C@@H]2N3)cc1,110,-2.041392685
CHEMBL4100760,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)O2,37.1,-1.56937391
CHEMBL2337271,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl.O,30,-1.477121255
CHEMBL4060617,O=C(CCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,253,-2.403120521
CHEMBL4092048,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(N)=O)C2.[Br-],41,-1.612783857
CHEMBL4095535,COC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O.[Br-],5.8,-0.763427994
CHEMBL4068149,COC(=O)c1c[n+](Cc2ccccc2)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O.[Br-],25.6,-1.408239965
CHEMBL4099873,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(Cl)ccc2C1=O.[Br-],262,-2.418301291
CHEMBL4072999,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(C)ccc2C1=O.[Br-],91,-1.959041392
CHEMBL4074062,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(C)c(C)cc2C1=O.[Br-],27.7,-1.442479769
CHEMBL4094591,COc1ccc2c(c1)CC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O.[Br-],30,-1.477121255
CHEMBL4084371,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc3c(cc2C1=O)OCO3.[Br-],60,-1.77815125
CHEMBL4102333,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2.[Br-],3.27,-0.514547753
CHEMBL4066548,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3Cl)cc1C(C)=O)C2.[Br-],18,-1.255272505
CHEMBL4094081,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(C)c3)cc1C(C)=O)C2.[Br-],14,-1.146128036
CHEMBL4081915,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2.[Br-],8.8,-0.944482672
CHEMBL4060011,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C(C)=O)C2.[Br-],18,-1.255272505
CHEMBL4071377,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C#N)C2.[Br-],2.92,-0.465382851
CHEMBL4098418,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1)C2.[Br-],36.5,-1.562292864
CHEMBL4077952,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,20,-1.301029996
CHEMBL4075061,Clc1ccc2c(NCc3ccccn3)c3c(nc2c1)CCCC3,90,-1.954242509
CHEMBL23838,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,10,-1
CHEMBL4095755,CC1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3C(C)[C@@H]12,22,-1.342422681
CHEMBL4098703,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3)cc1)C2.[Br-],3.4,-0.531478917
CHEMBL4076580,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3F)cc1)C2.[Br-],0.8,0.096910013
CHEMBL4095035,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(F)c3)cc1)C2.[Br-],2.9,-0.462397998
CHEMBL4073287,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(F)cc3)cc1)C2.[Br-],4.1,-0.612783857
CHEMBL4099391,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3C)cc1)C2.[Br-],5.8,-0.763427994
CHEMBL4084842,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(C)c3)cc1)C2.[Br-],4,-0.602059991
CHEMBL4076986,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(C)cc3)cc1)C2.[Br-],18.6,-1.269512944
CHEMBL4063583,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3Br)cc1)C2.[Br-],3.8,-0.579783597
CHEMBL4082048,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(Br)c3)cc1)C2.[Br-],5.2,-0.716003344
CHEMBL4083039,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(Br)cc3)cc1)C2.[Br-],69.7,-1.843232778
CHEMBL4101018,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc([N+](=O)[O-])c3)cc1)C2.[Br-],3.6,-0.556302501
CHEMBL4070471,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc([N+](=O)[O-])cc3)cc1)C2.[Br-],59.5,-1.774516966
CHEMBL4069776,CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,280,-2.447158031
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,19,-1.278753601
CHEMBL3425895,CCn1c2ccccc2c2cc(/C=C/c3ccc4ccccc4[n+]3C)ccc21.[I-],300,-2.477121255
CHEMBL4098654,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,63,-1.799340549
CHEMBL4100298,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,39,-1.591064607
CHEMBL4100407,Cc1ccc2c(c1)C(=O)C(=O)N2C(=O)N(C)C,144.5,-2.159867847
CHEMBL4074655,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccccc1[N+](=O)[O-],199.5,-2.2999429
CHEMBL511921,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(Br)cc1,204.17,-2.309991929
CHEMBL4100935,O=C1C(=O)N(Cc2ccc(Br)cc2)c2ccc(Br)cc21,89.13,-1.950023907
CHEMBL4082959,O=C1C(=O)N(Cc2ccccc2[N+](=O)[O-])c2ccc(Br)cc21,263,-2.419955748
CHEMBL4062800,COc1ccc(NCc2ccc3c(c2)C(=O)C(=O)N3C(=O)c2ccccc2)cc1,169.8,-2.229937686
CHEMBL4085450,O=C1C(=O)N(C(=O)c2ccccc2)c2ccc(CN3CCCCC3)cc21,79.43,-1.899984563
CHEMBL4063877,CN1CCN(Cc2ccc3c(c2)C(=O)C(=O)N3C(=O)c2ccccc2)CC1,47.86,-1.679972694
CHEMBL4068888,CCN(CC)Cc1ccc(NC(=O)c2ccccc2)c(C(=O)C(=O)N(CC)CC)c1,44.67,-1.650015952
CHEMBL4077157,O=C(Nc1ccc(CN2CCOCC2)cc1C(=O)C(=O)N1C(=O)CCC1=O)c1ccccc1,229.08,-2.359987174
CHEMBL4166300,COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3cc(N)c4ccccc4n3)CC1)C2,14,-1.146128036
CHEMBL1187434,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2,0.27,0.568636236
CHEMBL4164524,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCNCc1ccccc1,153,-2.184691431
CHEMBL1171719,CC(C)=CCC[C@@](C)(O)[C@H]1CC=C(C)CC1,10,-1
CHEMBL4163678,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(F)c3)cc2C#N)cc1OC.[Br-],11,-1.041392685
CHEMBL4175003,COc1ccc(C(=O)CCc2cc[n+](Cc3ccccc3C(F)(F)F)cc2C#N)cc1OC.[Br-],275,-2.439332694
CHEMBL4159880,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C#N)cc1OC.[Br-],22.2,-1.346352974
CHEMBL4164981,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(F)(F)F)C2=O,242.4,-2.384532615
CHEMBL4159243,COC(=O)c1ccccc1C[n+]1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c(C(=O)Oc2c(Cl)cc(Cl)cc2Cl)c1.[Br-],69.3,-1.840733235
CHEMBL4165973,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(=O)O)cc1OC.[Br-],18.1,-1.257678575
CHEMBL4165562,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(C)=O)cc1OC.[Br-],143.5,-2.156851901
CHEMBL4176179,COc1ccc2c(c1)CCC(Cc1cc[n+](CC3CCCCC3)cc1C(C)=O)C2=O.[I-],210,-2.322219295
CHEMBL4173405,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(C(F)(F)F)c3)cc1C(C)=O)C2=O.[Br-],307.5,-2.48784512
CHEMBL4168987,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(C)c3)cc1C(C)=O)C2=O.[Br-],110.5,-2.043362278
CHEMBL4161065,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O.[Br-],10,-1
CHEMBL4160115,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(F)c3)cc1C(C)=O)C2=O.[Br-],55.5,-1.744292983
CHEMBL4168037,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3F)cc1C(C)=O)C2=O.[Br-],43,-1.633468456
CHEMBL4177133,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3Cl)cc1C(C)=O)C2=O.[Br-],29.5,-1.469822016
CHEMBL4166513,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2=O.[Br-],71,-1.851258349
CHEMBL4162015,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C(C)=O)CC2.[Br-],24,-1.380211242
CHEMBL4169938,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)CC2.[Br-],21,-1.322219295
CHEMBL4170331,CC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CC1Cc2cc(O)ccc2C1=O.[Br-],116.5,-2.066325925
CHEMBL4159705,COc1cc2c(cc1O)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)C2,2.7,-0.431363764
CHEMBL4173784,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OCC(F)(F)F)ccc2C1=O.[Br-],37.1,-1.56937391
CHEMBL4173239,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(C)c3)cc1Br)C2=O.[Br-],16.5,-1.217483944
CHEMBL4165327,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1Br)C2.[Br-],0.36,0.443697499
CHEMBL4171568,COC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CCC(=O)c1ccc(OC)c(OC)c1.[Br-],171,-2.23299611
CHEMBL4174729,Cc1cc(=O)oc2cc(OCCCCCSC(=S)N3CCCCC3)ccc12,210,-2.322219295
CHEMBL4167524,Cc1cc(=O)oc2cc(OCCCCSC(=S)N3CCCCC3)ccc12,27,-1.431363764
CHEMBL4159609,Cc1cc(=O)oc2cc(OCCCSC(=S)N3CCCCC3)ccc12,290,-2.462397998
CHEMBL4177075,CN(C)C(=O)Oc1cccc2c1cc(C(=O)N(C)C)c[n+]2C.[I-],154,-2.187520721
CHEMBL4171947,CC(C)NC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],58,-1.763427994
CHEMBL4176452,COCCNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],20,-1.301029996
CHEMBL4168588,CN(C)C(=O)Oc1cccc2c1cc(C(=O)Nc1ccccc1)c[n+]2C.[I-],30,-1.477121255
CHEMBL4168198,COC(=O)CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],93,-1.968482949
CHEMBL4160280,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NC1CCCCC1)c[n+]2C.[I-],20,-1.301029996
CHEMBL4164761,CNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],77,-1.886490725
CHEMBL4175384,CC[n+]1cc(C(=O)NC)cc2c(OC(=O)N(C)C)cccc21.[I-],314,-2.496929648
CHEMBL4176868,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-],20,-1.301029996
CHEMBL4165100,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCO)c[n+]2C.COS(=O)(=O)[O-],37,-1.568201724
CHEMBL4168520,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCOCCN1C(=O)c3ccccc3C1=O)c[n+]2C.O=S(=O)([O-])C(F)(F)F,6,-0.77815125
CHEMBL4174958,Nc1c2c(nc3c1C(c1cccc(Br)c1)NC(=S)N3)CCCC2,37.3,-1.571708832
CHEMBL4207758,Nc1ccc2c(c1)CNC(=O)C2,1.36,-0.133538908
CHEMBL4207230,O=C1Cc2ccc(NC(=O)c3ccccc3)cc2CN1,1.32,-0.120573931
CHEMBL4212110,O=C1Cc2ccc(NC(=O)c3cccc(Cl)c3)cc2CN1,9.14,-0.960946196
CHEMBL4209728,Cc1cccc(C(=O)Nc2ccc3c(c2)CNC(=O)C3)c1,7.91,-0.898176483
CHEMBL4214643,COc1ccccc1C(=O)Nc1ccc2c(c1)CNC(=O)C2,9.26,-0.966610987
CHEMBL4213792,O=C(Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2)c1ccccc1,0.51,0.292429824
CHEMBL4208866,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1ccccc1,0.02836,1.547293773
CHEMBL4218191,Cc1cccc(C(=O)N2Cc3cc(NC(=O)c4ccccc4)ccc3CC2=O)c1,0.02621,1.581532979
CHEMBL4213253,COc1ccccc1C(=O)N1Cc2cc(NC(=O)c3ccccc3)ccc2CC1=O,0.01893,1.722849386
CHEMBL4205954,O=C(Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2)c1cccc(Cl)c1,0.01323,1.878440156
CHEMBL4217663,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1cccc(Cl)c1,0.01415,1.84924356
CHEMBL4210316,Cc1cccc(C(=O)N2Cc3cc(NC(=O)c4cccc(Cl)c4)ccc3CC2=O)c1,0.01441,1.841336019
CHEMBL4205425,COc1ccccc1C(=O)N1Cc2cc(NC(=O)c3cccc(Cl)c3)ccc2CC1=O,0.01095,1.960585881
CHEMBL4214707,Cc1cccc(C(=O)Nc2ccc3c(c2)CN(C(=O)c2cccc(Cl)c2)C(=O)C3)c1,0.02094,1.679023323
CHEMBL4209803,Cc1cccc(C(=O)Nc2ccc3c(c2)CN(C(=O)c2cccc(C)c2)C(=O)C3)c1,0.01352,1.869023308
CHEMBL4209518,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2,0.02938,1.531948209
CHEMBL4214430,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2,0.01672,1.776763727
CHEMBL4205144,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1cccc(C)c1)C(=O)C2,0.02592,1.586365003
CHEMBL4210041,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1ccccc1OC)C(=O)C2,0.02158,1.66594856
CHEMBL4204315,c1ccc2c(NCCCCC[Se][Se]CCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,2.64,-0.421603927
CHEMBL4208641,c1ccc2c(NCCCCCSSCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,1.62,-0.209515015
